CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U01611NL2023PTC013846,SHENTA FARMERS PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,437000.00,2023-06-07,"C/o S Abeni Lotha,BPO Yanpha Yanpha,Doyang H Project,Wokha,Nagaland,797111-India",Unlisted,Active,nagaland,Indian,01611,Agriculture and Allied Activities
U63090NL2005PTC007636,DEEP TOURS & TRAVELS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,2500000.00,2500000.00,2005-01-24,"GOLAGHAT ROADP O DIMAPUR,NAGALAND,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,63090,"Transport, storage and Communications"
U36999NL2022PTC013663,ANNALIA BEAUTY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2022-06-30,"HIGHWAY MARKETING COMPLEX,   NEAR 3rd MILK BAZAR, DIMAPUR,DIMAPUR,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,36999,Manufacturing (Others)
U15311NL1973PTC001399,DIMAPUR ROLLER FLOUR MILLS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,1043000.00,1973-01-24,"DIMAPURDIST  KOHIMA,NAGALAND,Kohima,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,15311,Manufacturing (Food stuffs)
U20211NL1984PTC002232,SHANGNYU FOREST PRODUCTS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,500.00,1984-09-24,"Tekang   Tizit,NAGALAND,Mon,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,20211,Manufacturing (Wood Products)
U21012NL1971SGC001349,NAGALAND PULP & PAPER COMPANY LTD,ROC Shillong,Company limited by shares,State government company,Private,1500000000.00,1177500700.00,1971-09-14,"PAPER NAGAR , P.O. - TULI,   DIST - MOKOKCHUNG,NA,Nagaland,798623-India",Unlisted,Active,nagaland,Indian,21012,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U46692NL2023PTC013920,TM HYDROCULTIVA SOLUTIONS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2023-12-21,"MIDLAND COLONY,H/NO -36, WOKHA,Doyang H Project,Wokha,Nagaland,797111-India",Unlisted,Active,nagaland,Indian,46692,Trading
U85110NL2006PTC008082,MEZHUR MEDICAL AND EDUCATION PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,2500000.00,100000.00,2006-02-27,"MIDLAND ,KOHIMA   NAGALAND,NAGALAND,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,85110,"Community, personal and Social Services"
U20100NL1984PLC002210,GREEN PLY INDUSTRIES LIMITED.,ROC Shillong,Company limited by shares,Non-government company,Public,2000000.00,0.00,1984-08-09,"NA,ALEMPANG WARD H/NO-70,NA,Mon,Nagaland,798601-India",Unlisted,Amalgamated,nagaland,Indian,20100,Manufacturing (Wood Products)
U20101NL1983PTC002125,NANGTAN VALLEY FOREST PRODUCTS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,500.00,1983-12-30,"TIZITMON,NAGALAND,Mon,Nagaland,000000-India",Unlisted,Active,nagaland,Indian,20101,Manufacturing (Wood Products)
U25114NL1990PTC003447,KRUBI ENTERPRISES PVT. LTD.,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,200.00,1990-06-19,"IMPHAL ROAD    NEAR A.O.C. , DIST- KOHIMA,,NA,Kohima,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,25114,"Manufacturing (Metals and Chemicals, and products thereof)"
U51909NL1991PTC003638,PREET EXPORTERS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,2500000.00,400000.00,1991-12-18,"GURUMUK BUILDING  GURU DUWARAAROAD  DIMAPUR,NAGALAND,Kohima,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,51909,Trading
U51909NL2010PTC008268,PATKAI TRADECOM PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2010-03-24,"HOUSE NO.176,   DAROGAPATHAR, TWO AND HALF MILE,DIMAPUR,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,51909,Trading
U86909NL2023NPL013888,MEDIHOPE ASSOCIATION,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,35000.00,2023-09-01,"H NO 25,SUNGKOMEN WARD,,Mokokchung,Mokokchung,Nagaland,798601-India",Unlisted,Active,nagaland,Indian,86909,"Community, personal and Social Services"
