CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U43299AR2025PTC014225,DUKUM REAL ESTATE ENGINEERING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2025-03-01,"A-SECTOR NAHARLAGUN,PAPUM PARE AP,Naharlagun,Papum Pare,Arunachal Pradesh,791110-India",Unlisted,Active,arunachal pradesh,Indian,43299,Construction
U21098AR2011PTC008343,ADI PAPER AND PULP TRADING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2011-10-12,"PAMONG HOUSE,BANSKATA,LOWER PANNE AREA,   P.O.PASIGHAT,EAST SIANG,Arunachal Pradesh,791102-India",Unlisted,Active,arunachal pradesh,Indian,21098,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U47219AR2023PTC014044,ARUNACHAL INNOVATOR PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2023-11-24,"C/o RINYA NADA, RCC BLDG,,H-SECTOR,Itanagar,Lower Subansiri,Arunachal Pradesh,791113-India",Unlisted,Active,arunachal pradesh,Indian,47219,Trading
U47912AR2025OPC014216,KARAAPATA TRADERS (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,10000.00,10000.00,2025-01-31,"No.130, F- Sector,Itanagar, Papum Pare,Itanagar,Papum Pare,Arunachal Pradesh,791113-India",Unlisted,Active,arunachal pradesh,Indian,47912,Trading
U20101AR1986PTC002489,DHRUV WOODCRAFT PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,200000.00,1986-02-20,"NA,Sejusa,Arunachal Pradesh,NA-India",Unlisted,Strike Off,arunachal pradesh,Indian,20101,Manufacturing (Wood Products)
U51909AR2010PTC008292,JAGSONS MARKETING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2010-02-17,"C/O BOGOM TANYA   DISTRICT SUPPLY OFFICE, POST OFFICE - ZI,RO,ZIRO,Lower Subansiri,Arunachal Pradesh,791120-India",Unlisted,Active,arunachal pradesh,Indian,51909,Trading
U45203AR2005PTC008013,GAMKEN CONSTRUCTIONS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,10000000.00,1000000.00,2005-12-27,"GANGA MARKETF,SECTOR,ITANAGAR   ARUNACHAL PRADESH,791111,Arunachal Pradesh,000000-India",Unlisted,Strike Off,arunachal pradesh,Indian,45203,Construction
U45203AR2013PTC008389,DOT DEVELOPERS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,100000.00,2013-05-28,"HOTEL RIVER VIEW   NH-52,NAHARLAGUN,Arunachal Pradesh,791111-India",Unlisted,Strike Off,arunachal pradesh,Indian,45203,Construction
U52291AR2024OPC014137,TRINYA (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,1500000.00,100000.00,2024-06-10,"C/o SangeTenzin,Shyo Village,Tawang,Tawang,Arunachal Pradesh,790104-India",Unlisted,Active,arunachal pradesh,Indian,52291,"Transport, storage and Communications"
U52609AR2016PTC013436,HENKAKO TECHNOLOGIES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2016-09-15,"OLD ZIRO, NEAR SBI, OPPOSITE ALG OLD ZIRO,ZIRO,Lower Subansiri,Arunachal Pradesh,791120-India",Unlisted,Active,arunachal pradesh,Indian,52609,Trading
U45201AR2002PTC006984,EXERT CONSTRUCTIONS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,150000.00,2002-12-23,"B SECTORVETY COMPOUND   NAHARLAGUN,ARUNACHAL PRADESH,Arunachal Pradesh,000000-India",Unlisted,Strike Off,arunachal pradesh,Indian,45201,Construction
U88900AR2024NPL014108,HORYA FOUNDATION AND ASSOCIATION,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-03-22,"C/O BORIA KATUNG,DOIMUKH ESD B-SECTOR,Yupia,Papum Pare,Arunachal Pradesh,791112-India",Unlisted,Active,arunachal pradesh,Indian,88900,"Community, personal and Social Services"
