CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U17119DN1995PLC000078,NAKODA TEXTILE INDUSTRIES LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,125000000.00,0.00,1995-02-24,"\1,GOVT.INDUSTRIAL ESTAE,MASAT,SILVASSA,   DADAR NAGAR HAVELI.,DADAR NAGAR HAVELI.,Dadra & Nagar Haveli,000000-India",Unlisted,Inactive for e-filing,dadra & nagar haveli,Indian,17119,Manufacturing (Textiles)
U17119DN2003PTC000168,DHANLAXMI YARN PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,70000000.00,51177600.00,2003-01-13,"Survey No. 279/2/3/3,   Velugam,,Silvassa,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,17119,Manufacturing (Textiles)
U55101DN2025PTC005840,DUDHANI RESORTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,50000.00,2025-03-03,"SURVEY NO.234/3, H NO.161, KHANVEL DUDHANI ROAD,,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,55101,"Transport, storage and Communications"
U36999DN1997PTC000119,ASHDDEEP INDUSTRIES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,10000000.00,0.00,1997-01-02,"32,AMLI INDUSTRIES ESTATE,OPP. 66,KVA SUB STATION,   PIPARIA,SILVASSA 396230,PIPARIA,SILVASSA 396230,Dadra & Nagar Haveli,000000-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,36999,Manufacturing (Others)
U40101DN1995PLC000097,JBF POWER LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,10000000.00,0.00,1995-10-11,"PLOT NO. 53 PIPARIA INDL.ESTATE   DANUDYOG IND. SANG LTD. AMLI, SILVASA,  DADRA & NAGAR,HAVELI.,Dadra & Nagar Haveli,000000-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,40101,"Electricity, Gas and Water companies"
U15400DN2007PTC000264,SHREE SAHAJANAND FOOD PRODUCTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,0.00,2007-10-10,"8, 3rd FLOOR, BHAVIK APARTMENT,   BHANUSHALI NAGAR,,BHUJ,Dadar & Nagar Haveli,Dadra & Nagar Haveli,370001-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,15400,Manufacturing (Food stuffs)
U45200DN2006PTC000199,ADOR CONSTRUCTION PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2006-09-12,"GALA NO.107, EVEREST INDUSTRIAL ESTATE,   NEAR 66 KVA POWER SUB STATION, AMLI,,SILVASSA,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,45200,Construction
U17297DN1997PTC000126,AADITYA MOULDINGS PRIVATE LIMITED,ROC Goa,Company limited by shares,Non-government company,Private,500000.00,0.00,1997-09-15,"NANDANI INDUSTRIAL ESTATE,SARVE NO.110/2,102   FIRST FLOOR GALA NO.26,AMLI-SILVASSA.,NA,Dadra & Nagar Haveli,000000-India",Unlisted,Active,dadra & nagar haveli,Indian,17297,Manufacturing (Textiles)
U17299DN2021PTC005679,DOPE SPORTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-09-03,"SRV No. - 1/2/2, Shop No. 287, Second Floor   Bldg. No. �x80x93 A2, Landmark Tokarkhada,Silvassa,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,17299,Manufacturing (Textiles)
U18101DN1988PTC000365,BHILOSA INDUSTRIES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,800000000.00,605695000.00,1988-06-01,"Survey No. 181, Sayali Road,Village Rakholi, Silvassa,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396240-India",Unlisted,Active,dadra & nagar haveli,Indian,18101,Manufacturing (Textiles)
