CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U45309LH2020OPC011257,KHARLEN (OPC) PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,One Person Company,1500000.00,100000.00,2020-07-23,"1 SABOO ROAD   BEHIND JN SCHOOL,Leh,Ladakh,194101-India",Unlisted,Strike Off,ladakh,Indian,45309,Construction
U01403LH2013PTC004061,COLD ARID AGRI-TECH PRODUCTS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-12-04,"34 , Chowpa   Ranbirpur Thikshey,Leh,Leh,Ladakh,194101-India",Unlisted,Strike Off,ladakh,Indian,01403,Agriculture and Allied Activities
U40102LH2009PTC003068,LADAKH ECO-TECH PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2009-10-16,"NEAR LUNDUP ELECTRONICS OPPOSIT LADAKH   PUBLIC SCHOOL, G. H. ROAD SKARA, LEH LAD,AKH,LEH,Leh,Ladakh,194101-India",Unlisted,Strike Off,ladakh,Indian,40102,"Electricity, Gas and Water companies"
U74999LH2021GOI011282,SINDHU INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,ROC Jammu,Company limited by shares,Union government company,Private,250000000.00,250000000.00,2021-10-04,"SIDCO COMPLEX AGLING,LEH,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,74999,Business Services
U45309LH2017PTC009941,IRACAS CONSTRUCTIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-04-26,"ANDO   KARGIL,KARGIL,Kargil,Ladakh,194103-India",Unlisted,Strike Off,ladakh,Indian,45309,Construction
U74999LH2017PTC009832,SHESHYON INNOVATIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-01-11,"Housing Colony   Opp LAHDC Secreteriat,Leh,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,74999,Business Services
U45209LH2017PTC010228,MEHDI ROADWAY CONSTRUCTION PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-12-21,"C/O KHADIM HUSSAIN   PC PALACE/ SHOPPING COMPLEX, CHANCHIK,KARGIL,Kargil,Ladakh,194105-India",Unlisted,Active,ladakh,Indian,45209,Construction
U45309LH2022PTC011299,DADHEECHI BUILDING AND TRADERS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2022-08-22,"C/O ISHEY NAMGAIL, NEAR IMAMNIA   HIGH SCHOOL, TASHI GATSAL, CHOGLAMSAR,LEH,Leh,Ladakh,194104-India",Unlisted,Active,ladakh,Indian,45309,Construction
U92419LH2004PTC002416,RIMO EXPEDITIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2004-05-27,"HOTEL KANGLACHEN COMPLEXOPP TO POLICE STATION   LEH LADAKH 194101,JAMMU AND KASHMIR,Ladakh,000000-India",Unlisted,Active,ladakh,Indian,92419,"Community, personal and Social Services"
U01409LH2022PLC011290,LADAKHI HERBS PRODUCER & SUPPLIERS LIMITED,ROC Jammu,Company limited by shares,Non-government company,Public,350000.00,350000.00,2022-01-27,"M/s Kharzongla Enterprises   Thaskan Grong kargil, Main Bazar,Kargil,Kargil,Ladakh,194103-India",Unlisted,Active,ladakh,Indian,01409,Agriculture and Allied Activities
