CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U93290TR2023PTC014291,QUITELOUD PRODUCTIONS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,50000.00,2023-09-21,"C/O PRAJAPATI DEBBARMA,BHOWMIK DHALESWAR ROAD,Sadar,West Tripura,Tripura,799007-India",Unlisted,Active,tripura,Indian,93290,"Community, personal and Social Services"
U01611TR2023PTC014236,KALYANPURAGRO NAVKRISHAK FARMERS PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,220000.00,2023-06-06,"C/o Hari Shankar Paul,H No. 134,Kalyanpur,West Tripura,Tripura,799203-India",Unlisted,Active,tripura,Indian,01611,Agriculture and Allied Activities
U01820TR2018PTC013601,SATADOL FISH FARMER PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,128000.00,2018-10-08,"Village- Madhab Bari,Jirania,West Tripura,Tripura,799045-India",Unlisted,Active,tripura,Indian,01820,Agriculture and Allied Activities
U34203TR2022PTC014129,VIVIAN POWER SYSTEMS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2022-08-18,"C/O MOUSUMI GHOSH, W/O NIPU GHOSH,   KHATIAN NO. 1339, CHITTRANJAN ROAD,,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,34203,Manufacturing (Machinery and Equipments)
U63090TR2004PTC007307,SDC FREIGHT CARRIERS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,2000000.00,750000.00,2004-01-21,"144 MOTOR STAND ROADAGARTALA,TRIPURA,Tripura,799001-India",Unlisted,Strike Off,tripura,Indian,63090,"Transport, storage and Communications"
U75112TR1974SGC001491,TRIPURA INDUSTRIAL DEVELOPMENT CORPORATION LTD,ROC Shillong,Company limited by shares,State government company,Public,200000000.00,161699600.00,1974-03-28,"SHILPA NIGAM BHAWAN, KHEJUR BAGAN   KUNJABAN, AGARTALA,TRIPURA,West Tripura,Tripura,799006-India",Unlisted,Active,tripura,Indian,75112,"Community, personal and Social Services"
U79110TR2024OPC014487,SREEPALLI TRAVEL AGENCY (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,1000000.00,20000.00,2024-12-18,"c/o Binod Bihari Debnath,Hatipara Retion Shop,Sadar,West Tripura,Tripura,799012-India",Unlisted,Active,tripura,Indian,79110,"Community, personal and Social Services"
U10803TR2023PTC014290,BORDOSH FISHERY FED FARMER PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,102000.00,2023-09-21,"C/o-Swapan Sutradhar,Vill- Rajnagar, Belonia,Rajnagar,South Tripura,Tripura,799150-India",Unlisted,Active,tripura,Indian,10803,Manufacturing (Food stuffs)
U15100TR2022PTC014131,LIQUOR BLISS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,100000.00,2022-08-22,"C/O BINODE BEHARI DATTA, COLONEL   CHOWMUHANI, NEAR SBI BANK,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,15100,Manufacturing (Food stuffs)
U37100TR2021PTC013923,TIPPERAH GREEN ABODE PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,10000.00,10000.00,2021-06-04,"HOLDINGNO-479,WARDNO-30,HOUSE NO-302635   VIDHYASAGAR,CHOWMOHINI, JOGENDRANAGAR,AGARTALA,West Tripura,Tripura,799004-India",Unlisted,Active,tripura,Indian,37100,Manufacturing (Others)
