CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U35900PY1998PTC001394,PROFESSIONAL ROADWAYS PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,500000.00,170000.00,1998-05-12,"31, BHARATHY STREETKADIRKAMAM   PONDICHERRY .,NA,Pondicherry,000000-India",Unlisted,Strike Off,pondicherry,Indian,35900,Manufacturing (Machinery and Equipments)
U63030PY2022PTC008948,ARIMAA SHIPPING PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,1500000.00,1000000.00,2022-10-17,"NO.10, 1ST FLOOR, SOUTH STREET,,MANGALAM,Pondicherry,Pondicherry,605110-India",Unlisted,Active,pondicherry,Indian,63030,"Transport, storage and Communications"
U36911PY1998PTC001391,PONDICHERRY GOLD ORNAMENTS PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,1000000.00,100000.00,1998-04-29,"NO 29 2ND MAIN ROAD NATESANNAGAR   PONDICHERRY 605005,PONDICHERRY 605005,Pondicherry,Pondicherry,605005-India",Unlisted,Active,pondicherry,Indian,36911,Manufacturing (Others)
U67190PY1996PLC001178,SURANA BENEFIT FUND LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Public,2600000.00,0.00,1996-01-05,"1, AYYANAR KOIL STREET,AYYANAR NAGAR,   PONDICHERRY-605001.,PONDICHERRY 605 001.,Pondicherry,000000-India",Unlisted,Inactive for e-filing,pondicherry,Indian,67190,Finance
U15137PY2014PTC002892,ART FOOD PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,100000.00,100000.00,2014-07-21,"59/4A, Annai Nagar,   Alankuppam, Irumbai PO,,Pondicherry,Pondicherry,Pondicherry,605111-India",Unlisted,Active,pondicherry,Indian,15137,Manufacturing (Food stuffs)
U15311PY1984PTC000295,PONDY ROLLER FLOUR MILLS PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,9500000.00,1500000.00,1984-12-31,"CHALAKKARA , MAHE 673 311,CHALAKKARA , MAHE 673 311,Pondicherry,673311-India",Unlisted,Active,pondicherry,Indian,15311,Manufacturing (Food stuffs)
U15311PY2014PTC002869,MARIGOT AGRO PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,2000000.00,2000000.00,2014-03-13,"B-28 & 29 PIPDIC INDUSTRIAL ESTATE   METTUPALAYAM,PUDUCHERRY,Pondicherry,Pondicherry,605009-India",Unlisted,Active,pondicherry,Indian,15311,Manufacturing (Food stuffs)
U15312PY1984PTC000253,EASWARI MODERN RICE MILLS PVT LTD,ROC Pondicherry,Company limited by shares,Non-government company,Private,15000000.00,5050000.00,1984-03-20,"A-48 to 51 PIPDIC INDUSTRIAL ESTATE   METTUPALAYAM,PUDUCHERRY,Pondicherry,605009-India",Unlisted,Active,pondicherry,Indian,15312,Manufacturing (Food stuffs)
U43210PY2024OPC009207,GRIVIS TECH SYSTEMS (OPC) PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,One Person Company,100000.00,30000.00,2024-03-26,"NO.12, KALYANASUNDARAM ST,ANANDHANAGAR,KADHIRKAMAM,Pondicherry,Pondicherry,Pondicherry,605009-India",Unlisted,Active,pondicherry,Indian,43210,Construction
U65929PY1990PLC000673,PERFECT FINANCE AND INVESTMENT INDIA LTD .,ROC Pondicherry,Company limited by shares,Non-government company,Public,700000.00,72000.00,1990-03-28,"24-A, V.O.C NAGARPONDICHERRY,NA,Pondicherry,000000-India",Unlisted,Strike Off,pondicherry,Indian,65929,Finance
U21001PY2024PTC009354,LIFECORE PHARMACEUTICALS PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2024-12-24,"NO 538 GROUND FLOOR,VAZHUDAVUR ROAD,Pondicherry,Pondicherry,Pondicherry,605009-India",Unlisted,Active,pondicherry,Indian,21001,"Manufacturing (Metals and Chemicals, and products thereof)"
U21012PY1974PLC000125,THE PONDICHERRY PAPERS LTD,ROC Pondicherry,Company limited by shares,Non-government company,Public,50000000.00,49150000.00,1974-11-11,"NO. 4, SEVENTH CROSS   SUBBIAH NAGAR,PONDICHERRY,Pondicherry,Pondicherry,605001-India",Unlisted,Active,pondicherry,Indian,21012,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U74900PY1998PLC001409,WIRE AND CABLE (INDIA) LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Public,500000.00,0.00,1998-06-10,"9 IST STREETINDIRA NAGAR EXTENSION   GORIMEDU,PONDICHERRY 605 006.,Pondicherry,000000-India",Unlisted,Dissolved (Liquidated),pondicherry,Indian,74900,Business Services
U74900PY2009PTC002402,ARYAVARTA TOUR PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,100000.00,100000.00,2009-12-30,"6 B   CANDAPPA STREET,PONDICHERRY,Pondicherry,605001-India",Unlisted,Active,pondicherry,Indian,74900,Business Services
U74900PY2011PTC002634,HABITART PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,100000.00,100000.00,2011-11-02,"NO.6, 1ST FLOOR,   S.V. PATEL SALAI,,PONDICHERRY,Pondicherry,Pondicherry,605001-India",Unlisted,Strike Off,pondicherry,Indian,74900,Business Services
U74900PY2012PTC002692,HEM CONSULTING SERVICES PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-04-10,"NO 100, MARIAMMAN KOIL STREET   SELLAPERUMAL PET,LAWSPET,Pondicherry,Pondicherry,605008-India",Unlisted,Strike Off,pondicherry,Indian,74900,Business Services
U74900PY2016PTC003051,TECHKIESBAY DIGITAL SERVICES PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-02-26,"5A, GROUND FLOOR, AGALANGANU ROAD   SELLUR,THIURNALLAR,Karaikal,Pondicherry,609607-India",Unlisted,Active,pondicherry,Indian,74900,Business Services
U51395PY2003PTC001737,DIGITAL ELECTRO HOME APPLIANCES PRIVATE LIMITED,ROC Pondicherry,Company limited by shares,Non-government company,Private,2500000.00,2500000.00,2003-11-28,"MMCII,NEW599,HOSPIITAL JUNCTIOON, MAIN ROAD   MAHE 673310, MAHE THAHSIL.,673310,Pondicherry,673310-India",Unlisted,Strike Off,pondicherry,Indian,51395,Trading
